Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-06-08,ONGC,EQ,86.95,90.0,93.1,89.2,91.2,90.95,90.97,32511412,295764555140000.0,127815,11447077,0.3521
2020-06-09,ONGC,EQ,90.95,91.95,92.4,89.35,90.2,90.0,90.82,16702416,151695257930000.0,83089,8604244,0.5151
2020-06-10,ONGC,EQ,90.0,90.6,91.5,87.7,88.3,88.25,88.76,17382524,154288358445000.0,74896,7904984,0.4548
2020-06-11,ONGC,EQ,88.25,88.3,89.55,86.5,86.7,86.9,88.07,14276814,125733377315000.02,68651,6085352,0.42619999999999997
2020-06-12,ONGC,EQ,86.9,81.55,84.2,81.55,83.95,83.9,83.16,20601082,171323522270000.0,87405,6368400,0.3091
2020-06-15,ONGC,EQ,83.9,84.0,85.9,83.0,84.05,84.1,84.32,17275091,145663637640000.0,64224,4840761,0.2802
2020-06-16,ONGC,EQ,84.1,85.5,85.75,82.35,83.7,83.9,84.29,13467650,113512286820000.0,51837,5138473,0.3815
2020-06-17,ONGC,EQ,83.9,83.6,84.75,83.2,83.85,84.2,84.03,15440386,129749870875000.0,51075,8791595,0.5694
2020-06-18,ONGC,EQ,84.2,83.0,83.95,81.8,83.95,83.6,82.95,18460702,153136705760000.0,69792,6668987,0.3613
2020-06-19,ONGC,EQ,83.6,85.5,86.3,84.3,85.85,85.75,85.48,21920952,187381623610000.0,72592,9172844,0.41850000000000004
2020-06-22,ONGC,EQ,85.75,86.1,86.2,84.1,84.8,84.85,85.14,19229487,163715008915000.0,66978,8018333,0.41700000000000004
2020-06-23,ONGC,EQ,84.85,85.5,86.5,84.4,85.7,85.65,85.4,23442659,200192753120000.0,70395,5588927,0.4707
2020-06-24,ONGC,EQ,85.65,86.25,86.65,82.55,82.7,83.1,84.64,33082696,279996117680000.03,100069,12549657,0.3793
2020-06-25,ONGC,EQ,83.1,82.25,84.0,80.0,82.9,81.6,81.82,121278403,992271347125000.0,144246,61537386,0.5074000000000001
2020-06-26,ONGC,EQ,81.6,83.1,84.8,82.5,83.95,84.15,83.82,23684918,198521593720000.0,72958,7687592,0.3246
2020-06-29,ONGC,EQ,84.15,83.95,84.1,81.6,82.4,82.4,82.53,14299404,118011403409999.98,52413,5848656,0.409
2020-06-30,ONGC,EQ,82.4,83.5,83.55,80.65,81.5,81.35,82.19,25762628,211755583480000.0,77411,9702702,0.3766
2020-07-01,ONGC,EQ,81.35,79.0,80.95,78.3,80.9,80.45,79.87,35344809,282306225685000.0,102245,11141105,0.3152
2020-07-02,ONGC,EQ,80.45,81.35,84.15,81.1,82.25,81.85,82.87,35154233,291335585945000.0,98191,13211827,0.37579999999999997
2020-07-03,ONGC,EQ,81.85,82.45,83.35,81.6,82.3,82.4,82.43,16793161,138421342134999.98,53702,7815221,0.4654
2020-07-06,ONGC,EQ,82.4,83.05,84.9,82.8,83.8,83.75,84.06,17511379,147193106885000.0,68682,7592852,0.4336
2020-07-07,ONGC,EQ,83.75,83.75,83.8,81.8,82.0,81.95,82.22,20124675,165470604640000.0,84557,9137416,0.454
2020-07-08,ONGC,EQ,81.95,82.0,82.9,81.0,81.25,81.3,81.83,18626982,152428663335000.0,65582,8435286,0.4529
2020-07-09,ONGC,EQ,81.3,81.6,82.25,79.9,80.5,80.2,80.83,17348338,140225124384999.98,65923,9004544,0.519
2020-07-10,ONGC,EQ,80.2,80.0,80.15,77.7,78.65,78.55,78.77,17773267,139993985695000.0,91802,7470697,0.4203
2020-07-13,ONGC,EQ,78.55,79.2,79.55,78.4,78.85,78.9,78.96,9361006,73910986650000.0,41569,2663791,0.2846
2020-07-14,ONGC,EQ,78.9,78.5,78.95,77.15,77.35,77.35,77.82,9303884,72402220395000.0,52804,3263934,0.3508
2020-07-15,ONGC,EQ,77.35,78.0,78.2,75.85,76.3,76.25,77.29,14377120,111120962084999.98,66629,3986101,0.2773
2020-07-16,ONGC,EQ,76.25,76.4,76.7,75.0,76.05,76.15,75.75,10605125,80329487715000.0,48356,3408052,0.3214
2020-07-17,ONGC,EQ,76.15,76.3,80.65,76.3,80.6,80.35,79.29,24934073,197705034200000.0,88592,7377462,0.2959
2020-07-20,ONGC,EQ,80.35,81.0,81.25,79.2,80.35,80.3,80.38,15570377,125160271475000.0,83777,4004515,0.2572
2020-07-21,ONGC,EQ,80.3,80.6,82.9,80.35,82.6,82.45,82.06,20976714,172131486960000.0,81347,7836789,0.3736
2020-07-22,ONGC,EQ,82.45,82.75,83.5,81.7,82.4,82.6,82.69,17884327,147877715270000.0,90559,5071543,0.2836
2020-07-23,ONGC,EQ,82.6,82.5,83.85,82.05,82.5,82.65,83.0,14674735,121804769905000.0,59126,4509001,0.3073
2020-07-24,ONGC,EQ,82.65,82.1,82.4,80.25,81.25,81.0,81.15,10000517,81153172810000.0,52492,3200186,0.32
2020-07-27,ONGC,EQ,81.0,81.4,82.0,80.1,80.6,80.8,81.19,8511120,69100741470000.01,38995,2185319,0.25680000000000003
2020-07-28,ONGC,EQ,80.8,81.0,81.25,79.3,80.1,79.9,80.04,10618186,84983223360000.0,52922,3603750,0.3394
2020-07-29,ONGC,EQ,79.9,79.8,80.7,79.3,79.5,79.5,80.04,9906214,79287819840000.0,42330,3214585,0.3245
2020-07-30,ONGC,EQ,79.5,80.0,80.4,77.5,77.65,77.7,78.6,9671441,76016191180000.0,58510,3666999,0.37920000000000004
2020-07-31,ONGC,EQ,77.7,77.95,78.85,77.15,78.45,78.3,77.98,10965340,85506983795000.0,50727,3962363,0.3614
2020-08-03,ONGC,EQ,78.3,78.35,78.5,75.55,75.75,75.9,76.63,11874519,90992754390000.0,56674,5645207,0.4754
2020-08-04,ONGC,EQ,75.9,76.3,77.7,75.9,76.25,76.1,76.75,13370396,102615496375000.0,52090,3960988,0.2963
2020-08-05,ONGC,EQ,76.1,76.5,77.5,76.3,77.2,76.95,77.01,9078922,69919439979999.99,34632,3104930,0.342
2020-08-06,ONGC,EQ,76.95,77.85,79.95,77.05,78.1,78.05,78.5,26386804,207134466565000.0,87080,5268795,0.1997
2020-08-07,ONGC,EQ,78.05,78.15,79.4,78.1,78.6,78.65,78.74,11787233,92816253085000.0,48569,2837568,0.2407
2020-08-10,ONGC,EQ,78.65,79.5,79.75,78.9,79.15,79.05,79.29,7067873,56042575025000.0,33701,2685031,0.3799
2020-08-11,ONGC,EQ,79.05,79.55,80.0,78.2,78.45,78.45,78.9,10835770,85498191110000.0,42914,4286466,0.3956
2020-08-12,ONGC,EQ,78.45,78.45,79.1,77.7,78.25,78.1,78.3,10482298,82077807870000.0,44648,3240210,0.3091
2020-08-13,ONGC,EQ,78.1,78.55,79.45,78.4,78.7,78.6,78.84,7316685,57687785654999.99,37033,2562990,0.3503
2020-08-14,ONGC,EQ,78.6,78.7,78.95,76.95,77.25,77.1,77.79,11637195,90521826375000.0,53808,4363018,0.3749
2020-08-17,ONGC,EQ,77.1,77.5,79.8,77.4,79.35,79.3,78.8,13612342,107261919020000.0,50571,4978676,0.3657
2020-08-18,ONGC,EQ,79.3,79.75,81.9,79.15,80.7,80.65,81.0,28330266,229468578465000.0,95412,8197064,0.2893
2020-08-19,ONGC,EQ,80.65,80.85,81.7,79.1,79.7,79.55,80.58,12081506,97349960205000.0,48643,3688459,0.3053
2020-08-20,ONGC,EQ,79.55,79.0,83.25,77.9,82.2,82.15,81.15,37457741,303961826230000.0,126214,9135945,0.2439
2020-08-21,ONGC,EQ,82.15,82.95,83.45,80.65,81.25,81.05,82.08,17027759,139763869870000.0,76104,5424049,0.3185
2020-08-24,ONGC,EQ,81.05,81.3,81.85,80.6,81.1,81.25,81.24,9798867,79610487095000.0,43093,2461141,0.25120000000000003
2020-08-25,ONGC,EQ,81.25,81.4,82.5,80.2,80.7,80.5,81.04,22481154,182194884270000.0,79031,6248870,0.278
2020-08-26,ONGC,EQ,80.5,81.2,82.1,80.75,81.4,81.4,81.52,15968479,130171366655000.0,59334,4311541,0.27
2020-08-27,ONGC,EQ,81.4,81.8,81.95,80.0,80.35,80.15,80.73,16309200,131668523765000.02,58584,6023705,0.3693
2020-08-28,ONGC,EQ,80.15,80.35,81.8,80.0,80.45,80.35,80.97,14667141,118763400705000.0,52620,4161873,0.2838
2020-08-31,ONGC,EQ,80.35,81.0,85.5,80.9,81.85,81.95,83.31,93193563,776380350330000.0,279000,21368248,0.2293
2020-09-01,ONGC,EQ,81.95,82.75,82.8,78.0,79.6,79.35,79.25,38005572,301183897290000.0,122829,9963296,0.2622
